t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1787845930649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930733,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930816,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930900,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930983,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931067,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931150,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931234,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931483,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931565,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931736,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931817,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931910,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845931983,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932066,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932149,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932233,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932400,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932483,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932566,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932650,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932733,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932815,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932900,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845932982,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933066,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933150,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933199,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933276,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933359,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933441,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933525,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933608,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933657,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933734,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933817,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933900,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845933983,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934066,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934150,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934233,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934401,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934482,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934568,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934650,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934732,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934816,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845934983,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935067,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935151,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935232,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935481,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935565,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935734,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935822,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845935981,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936065,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936150,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936233,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936398,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936484,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936567,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936734,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936815,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845936983,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937067,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937148,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937233,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937482,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937566,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937651,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937732,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937816,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937899,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845937984,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938066,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938149,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938233,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938317,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938400,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938482,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938566,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938732,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938816,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938902,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845938981,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939066,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939149,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939233,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939493,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939565,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939732,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939815,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939904,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845939984,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940065,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940148,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940232,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940482,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940566,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940732,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940815,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940899,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845940982,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941065,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941148,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941233,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941315,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941482,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941564,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941733,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941816,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845941983,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942065,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942150,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942234,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942313,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942482,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942571,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942647,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942731,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942815,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845942982,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943066,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943147,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943233,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943315,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943398,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943481,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943563,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943648,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943731,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943813,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845943980,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944066,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944148,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944231,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944314,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944397,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944482,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944564,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944734,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944819,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845944981,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945064,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945148,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945231,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945315,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945398,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945480,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945564,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945649,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945732,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945783,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945857,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845945940,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946024,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946106,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946188,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946240,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946314,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946398,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946481,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946565,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946648,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946732,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946816,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845946981,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947066,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947147,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947232,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947482,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947565,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947647,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947732,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947816,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845947982,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948065,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948147,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948232,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948314,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948402,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948481,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948564,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948647,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948731,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948815,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948863,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845948939,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949024,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949105,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949190,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949274,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949357,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949439,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949523,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949606,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949691,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949772,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949856,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845949939,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950022,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950106,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950188,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950272,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950356,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950439,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950522,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950605,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950690,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950773,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845950939,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951026,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951107,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951189,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951272,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951355,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951438,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951524,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951606,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951688,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951773,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951857,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845951939,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952022,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952072,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952146,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952230,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952314,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952397,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952481,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952530,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952606,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952692,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952771,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952855,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845952940,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953022,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953104,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953190,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953272,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953356,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953440,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953522,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953606,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953689,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953773,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953859,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845953941,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954022,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954108,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954188,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954282,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954355,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954438,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954522,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954604,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954694,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954772,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954857,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845954939,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955022,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955105,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955188,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955314,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955396,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955480,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955562,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955647,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955730,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955814,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845955981,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956063,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956148,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956231,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956312,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956397,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956479,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956563,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956646,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956730,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956813,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956896,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845956980,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957063,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957148,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957230,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957316,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957480,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957563,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957646,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957729,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957814,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957897,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845957980,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958064,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958147,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958232,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958314,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958365,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958439,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958522,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958605,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958688,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958771,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958821,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958897,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845958980,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959063,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959147,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959230,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959314,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959396,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959479,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959564,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959647,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959730,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959815,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959898,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845959980,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960065,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960148,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960229,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960314,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960397,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960481,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960564,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960647,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960730,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960813,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960897,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845960987,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961061,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961145,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961230,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961313,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961397,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961480,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961563,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961647,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961730,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961813,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961896,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845961980,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962064,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962146,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962229,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962313,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962396,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962480,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962563,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962647,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962729,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962814,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962896,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845962979,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963063,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963147,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963230,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963312,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963397,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963481,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963562,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963645,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963728,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963814,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963896,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845963980,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964065,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964147,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964229,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964312,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964395,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964479,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964563,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964645,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964730,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964812,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964896,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845964980,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965063,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965112,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965188,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965271,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965354,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965439,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965521,0.0000,0.0000,0.0000,0.0000,0.0000,default
